transaction_id,order_id,utr,customer_name,payment_method,gross_amount,expected_settlement,actual_bank_credit,settlement_date,bank_date,status
TXN_RZP_100147,ORD_INV_200147,UTR_HDFC_800147,Meera Nambiar,Debit Card,38378.99,37473.25,37473.25,2026-03-05 23:15:00,2026-03-06 23:15:00,MATCHED
TXN_RZP_100148,ORD_INV_200148,UTR_HDFC_800148,Vikram Malhotra,Debit Card,11238.5,10973.27,10973.27,2026-03-06 00:00:00,2026-03-07 00:00:00,MATCHED
TXN_RZP_100149,ORD_INV_200149,UTR_HDFC_800149,Varun Dhawan,Wallet,15370.11,15007.38,15007.38,2026-03-06 00:45:00,2026-03-07 00:45:00,MATCHED
TXN_RZP_100150,ORD_INV_200150,UTR_HDFC_800150,Ishaan Khatter,Debit Card,22119.1,21597.09,21597.09,2026-03-06 01:30:00,2026-03-07 01:30:00,MATCHED
TXN_RZP_100151,ORD_INV_200151,UTR_HDFC_800151,Neha Gupta,Debit Card,12836.75,12533.8,12533.8,2026-03-06 02:15:00,2026-03-07 02:15:00,MATCHED
TXN_RZP_100152,ORD_INV_200152,UTR_HDFC_800152,Rahul Dravid,Debit Card,23417.41,22864.76,22864.76,2026-03-06 03:00:00,2026-03-07 03:00:00,MATCHED
TXN_RZP_100153,ORD_INV_200153,UTR_HDFC_800153,Siddharth Nair,UPI,32501.33,31734.29,31734.29,2026-03-06 03:45:00,2026-03-07 03:45:00,MATCHED
TXN_RZP_100154,ORD_INV_200154,UTR_HDFC_800154,Ishaan Khatter,Wallet,31185.71,30449.73,30449.73,2026-03-06 04:30:00,2026-03-07 04:30:00,MATCHED
TXN_RZP_100155,ORD_INV_200155,UTR_HDFC_800155,Ishaan Khatter,NetBanking,4504.83,4398.51,4398.51,2026-03-06 05:15:00,2026-03-07 05:15:00,MATCHED
TXN_RZP_100156,ORD_INV_200156,UTR_HDFC_800156,Sneha Kulkarni,NetBanking,14022.1,13691.18,13691.18,2026-03-06 06:00:00,2026-03-07 06:00:00,MATCHED
TXN_RZP_100157,ORD_INV_200157,UTR_HDFC_800157,Meera Nambiar,Debit Card,25062.57,24471.09,24471.09,2026-03-06 06:45:00,2026-03-07 06:45:00,MATCHED
TXN_RZP_100158,ORD_INV_200158,UTR_HDFC_800158,Neha Gupta,NetBanking,16058.34,15679.36,15679.36,2026-03-06 07:30:00,2026-03-07 07:30:00,MATCHED
TXN_RZP_100159,ORD_INV_200159,UTR_HDFC_800159,Varun Dhawan,Debit Card,11575.17,11302.0,11302.0,2026-03-06 08:15:00,2026-03-07 08:15:00,MATCHED
TXN_RZP_100160,ORD_INV_200160,UTR_HDFC_800160,Ananya Rao,Credit Card,5688.12,5553.88,5553.88,2026-03-06 09:00:00,2026-03-07 09:00:00,MATCHED
TXN_RZP_100161,ORD_INV_200161,UTR_HDFC_800161,Nikhil Chopra,Credit Card,10011.57,9775.3,9775.3,2026-03-06 09:45:00,2026-03-07 09:45:00,MATCHED
TXN_RZP_100162,ORD_INV_200162,UTR_HDFC_800162,Ishaan Khatter,Debit Card,44129.8,43088.33,43088.33,2026-03-06 10:30:00,2026-03-07 10:30:00,MATCHED
TXN_RZP_100163,ORD_INV_200163,UTR_HDFC_800163,Siddharth Nair,Debit Card,16463.34,16074.8,16074.8,2026-03-06 11:15:00,2026-03-07 11:15:00,MATCHED
TXN_RZP_100164,ORD_INV_200164,UTR_HDFC_800164,Pooja Mehta,UPI,12598.0,12300.69,12300.69,2026-03-06 12:00:00,2026-03-07 12:00:00,MATCHED
TXN_RZP_100165,ORD_INV_200165,UTR_HDFC_800165,Priya Patel,Wallet,31489.69,30746.54,30746.54,2026-03-06 12:45:00,2026-03-07 12:45:00,MATCHED
TXN_RZP_100166,ORD_INV_200166,UTR_HDFC_800166,Rohit Verma,NetBanking,39316.94,38389.06,38389.06,2026-03-06 13:30:00,2026-03-07 13:30:00,MATCHED
TXN_RZP_100167,ORD_INV_200167,UTR_HDFC_800167,Meera Nambiar,Debit Card,21724.59,21211.89,21211.89,2026-03-06 14:15:00,2026-03-07 14:15:00,MATCHED
TXN_RZP_100168,ORD_INV_200168,UTR_HDFC_800168,Karan Singhania,Credit Card,11623.16,11348.86,11348.86,2026-03-06 15:00:00,2026-03-07 15:00:00,MATCHED
TXN_RZP_100169,ORD_INV_200169,UTR_HDFC_800169,Ishaan Khatter,UPI,18241.59,17811.09,17811.09,2026-03-06 15:45:00,2026-03-07 15:45:00,MATCHED
TXN_RZP_100170,ORD_INV_200170,UTR_HDFC_800170,Vikram Malhotra,Wallet,7124.61,6956.47,6956.47,2026-03-06 16:30:00,2026-03-07 16:30:00,MATCHED
TXN_RZP_100171,ORD_INV_200171,UTR_HDFC_800171,Meera Nambiar,Debit Card,44728.44,43672.85,43672.85,2026-03-06 17:15:00,2026-03-07 17:15:00,MATCHED
TXN_RZP_100172,ORD_INV_200172,UTR_HDFC_800172,Ananya Rao,Wallet,5000.0,4882.0,4882.0,2026-03-06 18:00:00,2026-03-07 18:00:00,MATCHED
TXN_RZP_100173,ORD_INV_200173,UTR_HDFC_800173,Rahul Dravid,Credit Card,20465.47,19982.48,19982.48,2026-03-06 18:45:00,2026-03-07 18:45:00,MATCHED
TXN_RZP_100174,ORD_INV_200174,UNKNOWN,Varun Dhawan,Debit Card,13985.23,13655.18,13535.18,2026-03-06 19:30:00,2026-03-07 19:30:00,EXCEPTION
TXN_RZP_100175,ORD_INV_200175,UTR_HDFC_800175,Rahul Dravid,UPI,42659.9,41653.12,41653.12,2026-03-06 20:15:00,2026-03-07 20:15:00,MATCHED
TXN_RZP_100176,ORD_INV_200176,UTR_HDFC_800176,Siddharth Nair,Credit Card,29838.12,29133.94,29133.94,2026-03-06 21:00:00,2026-03-07 21:00:00,MATCHED
TXN_RZP_100177,ORD_INV_200177,UTR_HDFC_800177,Deepika Sen,Credit Card,24996.45,24406.53,24406.53,2026-03-06 21:45:00,2026-03-07 21:45:00,MATCHED
TXN_RZP_100178,ORD_INV_200178,UTR_HDFC_800178,Deepika Sen,UPI,20464.99,19982.02,19982.02,2026-03-06 22:30:00,2026-03-07 22:30:00,MATCHED
TXN_RZP_100179,ORD_INV_200179,UTR_HDFC_800179,Rahul Dravid,NetBanking,1807.37,1764.71,1764.71,2026-03-06 23:15:00,2026-03-07 23:15:00,MATCHED
TXN_RZP_100180,ORD_INV_200180,UTR_HDFC_800180,Pooja Mehta,Debit Card,3528.18,3444.92,3444.92,2026-03-07 00:00:00,2026-03-08 00:00:00,MATCHED
TXN_RZP_100181,ORD_INV_200181,UTR_HDFC_800181,Sneha Kulkarni,Debit Card,19332.45,18876.2,18876.2,2026-03-07 00:45:00,2026-03-08 00:45:00,MATCHED
TXN_RZP_100182,ORD_INV_200182,UTR_HDFC_800182,Nikhil Chopra,Credit Card,40910.57,39945.08,39945.08,2026-03-07 01:30:00,2026-03-08 01:30:00,MATCHED
TXN_RZP_100183,ORD_INV_200183,UTR_HDFC_800183,Rohit Verma,UPI,7758.45,7575.35,7575.35,2026-03-07 02:15:00,2026-03-09 02:15:00,MATCHED
TXN_RZP_100184,ORD_INV_200184,UTR_HDFC_800184,Pooja Mehta,Wallet,19958.2,19487.19,19487.19,2026-03-07 03:00:00,2026-03-08 03:00:00,MATCHED
TXN_RZP_100185,ORD_INV_200185,UTR_HDFC_800185,Varun Dhawan,Debit Card,42440.49,41438.89,41438.89,2026-03-07 03:45:00,2026-03-08 03:45:00,MATCHED
TXN_RZP_100186,ORD_INV_200186,UTR_HDFC_800186,Tanvi Deshmukh,Wallet,19895.93,19426.38,19426.38,2026-03-07 04:30:00,2026-03-08 04:30:00,MATCHED
TXN_RZP_100187,ORD_INV_200187,UTR_HDFC_800187,Rahul Dravid,UPI,33146.94,32364.67,32364.67,2026-03-07 05:15:00,2026-03-08 05:15:00,MATCHED
TXN_RZP_100188,ORD_INV_200188,UTR_HDFC_800188,Rahul Dravid,Debit Card,4427.75,4323.25,4323.25,2026-03-07 06:00:00,2026-03-08 06:00:00,MATCHED
TXN_RZP_100189,ORD_INV_200189,UTR_HDFC_800189,Meera Nambiar,Wallet,44980.91,43919.36,43919.36,2026-03-07 06:45:00,2026-03-08 06:45:00,MATCHED
TXN_RZP_100190,ORD_INV_200190,UTR_HDFC_800190,Aditya Joshi,Wallet,34422.82,33610.44,33610.44,2026-03-07 07:30:00,2026-03-08 07:30:00,MATCHED
TXN_RZP_100191,ORD_INV_200191,UTR_HDFC_800191,Deepika Sen,NetBanking,41252.65,40279.09,40279.09,2026-03-07 08:15:00,2026-03-08 08:15:00,MATCHED
TXN_RZP_100192,ORD_INV_200192,UTR_HDFC_800192,Deepika Sen,Wallet,28693.14,28015.99,28015.99,2026-03-07 09:00:00,2026-03-08 09:00:00,MATCHED
TXN_RZP_100193,ORD_INV_200193,UTR_HDFC_800193,Ishaan Khatter,UPI,15886.46,15511.54,15511.54,2026-03-07 09:45:00,2026-03-08 09:45:00,MATCHED
TXN_RZP_100194,ORD_INV_200194,UTR_HDFC_800194,Karan Singhania,Debit Card,38647.78,37735.69,37735.69,2026-03-07 10:30:00,2026-03-10 10:30:00,MATCHED
TXN_RZP_100195,ORD_INV_200195,UTR_HDFC_800195,Karan Singhania,NetBanking,13218.92,12906.95,12906.95,2026-03-07 11:15:00,2026-03-08 11:15:00,MATCHED
TXN_RZP_100196,ORD_INV_200196,UTR_HDFC_800196,Manish Tiwari,Wallet,20657.98,20170.45,20170.45,2026-03-07 12:00:00,2026-03-08 12:00:00,MATCHED
TXN_RZP_100197,ORD_INV_200197,UTR_HDFC_800197,Karan Singhania,Debit Card,5525.9,5395.49,5395.49,2026-03-07 12:45:00,2026-03-08 12:45:00,MATCHED
TXN_RZP_100198,ORD_INV_200198,UTR_HDFC_800198,Manish Tiwari,Wallet,29714.54,29013.28,29013.28,2026-03-07 13:30:00,2026-03-08 13:30:00,MATCHED
TXN_RZP_100199,ORD_INV_200199,UTR_HDFC_800199,Nikhil Chopra,NetBanking,2770.21,2704.84,2704.84,2026-03-07 14:15:00,2026-03-08 14:15:00,MATCHED
TXN_RZP_100200,ORD_INV_200200,UTR_HDFC_800200,Tanvi Deshmukh,Debit Card,28274.5,27607.22,27607.22,2026-03-07 15:00:00,2026-03-08 15:00:00,MATCHED
TXN_RZP_100201,ORD_INV_200201,UTR_HDFC_800201,Priya Patel,Credit Card,24872.66,24285.67,24285.67,2026-03-07 15:45:00,2026-03-08 15:45:00,MATCHED
TXN_RZP_100202,ORD_INV_200202,UTR_HDFC_800202,Pooja Mehta,NetBanking,5771.67,5635.46,5635.46,2026-03-07 16:30:00,2026-03-08 16:30:00,MATCHED
TXN_RZP_100203,ORD_INV_200203,UTR_HDFC_800203,Rahul Dravid,Credit Card,14224.99,13889.28,13889.28,2026-03-07 17:15:00,2026-03-08 17:15:00,MATCHED
TXN_RZP_100204,ORD_INV_200204,UTR_HDFC_800204,Aarav Sharma,Wallet,4511.79,4405.31,4405.31,2026-03-07 18:00:00,2026-03-08 18:00:00,MATCHED
TXN_RZP_100205,ORD_INV_200205,UTR_HDFC_800205,Ananya Rao,NetBanking,29270.24,28579.47,28579.47,2026-03-07 18:45:00,2026-03-08 18:45:00,MATCHED
TXN_RZP_100206,ORD_INV_200206,UTR_HDFC_800206,Rohit Verma,NetBanking,23071.14,22526.66,22526.66,2026-03-07 19:30:00,2026-03-08 19:30:00,MATCHED
TXN_RZP_100207,ORD_INV_200207,UTR_HDFC_800207,Aditya Joshi,NetBanking,44117.92,43076.74,43076.74,2026-03-07 20:15:00,2026-03-08 20:15:00,MATCHED
TXN_RZP_100208,ORD_INV_200208,UTR_HDFC_800208,Sneha Kulkarni,NetBanking,17477.12,17064.66,17064.66,2026-03-07 21:00:00,2026-03-08 21:00:00,MATCHED
TXN_RZP_100209,ORD_INV_200209,UTR_HDFC_800209,Rahul Dravid,Wallet,38928.8,38010.08,38010.08,2026-03-07 21:45:00,2026-03-08 21:45:00,MATCHED
TXN_RZP_100210,ORD_INV_200210,UTR_HDFC_800210,Aditya Joshi,NetBanking,42064.19,41071.48,41071.48,2026-03-07 22:30:00,2026-03-08 22:30:00,MATCHED
TXN_RZP_100211,ORD_INV_200211,UTR_HDFC_800211,Tanvi Deshmukh,Debit Card,12978.76,12672.46,12672.46,2026-03-07 23:15:00,2026-03-08 23:15:00,MATCHED
TXN_RZP_100212,ORD_INV_200212,UTR_HDFC_800212,Pooja Mehta,Wallet,38983.89,38063.87,38063.87,2026-03-08 00:00:00,2026-03-09 00:00:00,MATCHED
TXN_RZP_100213,ORD_INV_200213,UTR_HDFC_800213,Varun Dhawan,Wallet,15759.78,15387.84,15387.84,2026-03-08 00:45:00,2026-03-09 00:45:00,MATCHED
TXN_RZP_100214,ORD_INV_200214,UTR_HDFC_800212,Nikhil Chopra,Wallet,20681.14,20193.07,20193.07,2026-03-08 01:30:00,2026-03-09 01:30:00,EXCEPTION
TXN_RZP_100215,ORD_INV_200215,UTR_HDFC_800215,Karan Singhania,Credit Card,25880.76,25269.97,25269.97,2026-03-08 02:15:00,2026-03-09 02:15:00,MATCHED
TXN_RZP_100216,ORD_INV_200215,UTR_HDFC_800216,Sneha Kulkarni,NetBanking,14556.57,14213.04,14213.04,2026-03-08 03:00:00,2026-03-09 03:00:00,EXCEPTION
TXN_RZP_100217,ORD_INV_200217,UTR_HDFC_800217,Ishaan Khatter,NetBanking,44482.69,43432.9,43432.9,2026-03-08 03:45:00,2026-03-09 03:45:00,MATCHED
TXN_RZP_100218,ORD_INV_200218,UTR_HDFC_800218,Rohit Verma,NetBanking,5986.9,5845.61,5845.61,2026-03-08 04:30:00,2026-03-09 04:30:00,MATCHED
TXN_RZP_100219,ORD_INV_200219,UTR_HDFC_800219,Meera Nambiar,Debit Card,39382.6,38453.17,38453.17,2026-03-08 05:15:00,2026-03-09 05:15:00,MATCHED
TXN_RZP_100220,ORD_INV_200220,UTR_HDFC_800220,Varun Dhawan,UPI,1035.27,1010.83,1010.83,2026-03-08 06:00:00,2026-03-09 06:00:00,MATCHED
TXN_RZP_100221,ORD_INV_200221,UTR_HDFC_800221,Rohit Verma,NetBanking,3691.08,3603.97,3603.97,2026-03-08 06:45:00,2026-03-09 06:45:00,MATCHED
TXN_RZP_100222,ORD_INV_200222,UTR_HDFC_800222,Aditya Joshi,Debit Card,29365.21,28672.2,28672.2,2026-03-08 07:30:00,2026-03-09 07:30:00,MATCHED
TXN_RZP_100223,ORD_INV_200223,UTR_HDFC_800223,Karan Singhania,Wallet,42952.33,41938.65,41938.65,2026-03-08 08:15:00,2026-03-09 08:15:00,MATCHED
TXN_RZP_100224,ORD_INV_200224,UTR_HDFC_800224,Ishaan Khatter,Wallet,27919.56,27260.66,27260.66,2026-03-08 09:00:00,2026-03-09 09:00:00,MATCHED
TXN_RZP_100225,ORD_INV_200225,UTR_HDFC_800225,Sneha Kulkarni,Debit Card,33693.12,32897.97,32897.97,2026-03-08 09:45:00,2026-03-09 09:45:00,MATCHED
TXN_RZP_100226,ORD_INV_200226,UTR_HDFC_800226,Rhea Kapoor,UPI,20160.25,19684.46,19684.46,2026-03-08 10:30:00,2026-03-09 10:30:00,MATCHED
TXN_RZP_100227,ORD_INV_200227,UTR_HDFC_800227,Pooja Mehta,UPI,14833.33,14483.26,14483.26,2026-03-08 11:15:00,2026-03-09 11:15:00,MATCHED
TXN_RZP_100228,ORD_INV_200228,UTR_HDFC_800228,Priya Patel,Debit Card,17086.65,16683.41,16683.41,2026-03-08 12:00:00,2026-03-09 12:00:00,MATCHED
TXN_RZP_100229,ORD_INV_200229,UTR_HDFC_800229,Rohit Verma,Credit Card,25618.69,25014.09,17328.48,2026-03-08 12:45:00,2026-03-09 12:45:00,EXCEPTION
TXN_RZP_100230,ORD_INV_200230,UTR_HDFC_800230,Deepika Sen,Credit Card,3875.94,3784.47,3784.47,2026-03-08 13:30:00,2026-03-09 13:30:00,MATCHED
TXN_RZP_100231,ORD_INV_200231,UTR_HDFC_800231,Manish Tiwari,Wallet,22570.84,22038.16,22038.16,2026-03-08 14:15:00,2026-03-09 14:15:00,MATCHED
TXN_RZP_100232,ORD_INV_200232,UTR_HDFC_800232,Meera Nambiar,Credit Card,20940.34,20446.14,20446.14,2026-03-08 15:00:00,2026-03-09 15:00:00,MATCHED
TXN_RZP_100233,ORD_INV_200233,UTR_HDFC_800233,Aditya Joshi,NetBanking,30124.44,29413.5,29413.5,2026-03-08 15:45:00,2026-03-09 15:45:00,MATCHED
TXN_RZP_100234,ORD_INV_200234,UTR_HDFC_800234,Varun Dhawan,Debit Card,3647.93,3561.84,3561.84,2026-03-08 16:30:00,2026-03-09 16:30:00,MATCHED
TXN_RZP_100235,ORD_INV_200235,UTR_HDFC_800235,Neha Gupta,Wallet,28878.61,28197.08,0.0,2026-03-08 17:15:00,,EXCEPTION
TXN_RZP_100236,ORD_INV_200236,UTR_HDFC_800236,Rhea Kapoor,Debit Card,38092.82,37193.83,37193.83,2026-03-08 18:00:00,2026-03-09 18:00:00,MATCHED
TXN_RZP_100237,ORD_INV_200237,UTR_HDFC_800237,Siddharth Nair,NetBanking,5112.07,4991.43,4991.43,2026-03-08 18:45:00,2026-03-09 18:45:00,MATCHED
TXN_RZP_100238,ORD_INV_200238,UTR_HDFC_800238,Manish Tiwari,Wallet,26015.35,25401.38,25401.38,2026-03-08 19:30:00,2026-03-09 19:30:00,MATCHED
TXN_RZP_100239,ORD_INV_200239,UTR_HDFC_800239,Pooja Mehta,UPI,12605.55,12308.06,12308.06,2026-03-08 20:15:00,2026-03-09 20:15:00,MATCHED
TXN_RZP_100240,ORD_INV_200240,UTR_HDFC_800240,Meera Nambiar,UPI,37536.26,36650.4,36650.4,2026-03-08 21:00:00,2026-03-09 21:00:00,MATCHED
TXN_RZP_100241,ORD_INV_200241,UTR_HDFC_800241,Pooja Mehta,Credit Card,10128.55,9889.52,9889.52,2026-03-08 21:45:00,2026-03-09 21:45:00,MATCHED
TXN_RZP_100242,ORD_INV_200242,UTR_HDFC_800242,Siddharth Nair,Wallet,30612.18,29889.74,29889.74,2026-03-08 22:30:00,2026-03-09 22:30:00,MATCHED
TXN_RZP_100243,ORD_INV_200243,UTR_HDFC_800243,Rohit Verma,UPI,14143.85,13810.05,13810.05,2026-03-08 23:15:00,2026-03-09 23:15:00,MATCHED
TXN_RZP_100244,ORD_INV_200244,UTR_HDFC_800244,Varun Dhawan,UPI,33049.86,32269.88,32269.88,2026-03-09 00:00:00,2026-03-10 00:00:00,MATCHED
TXN_RZP_100245,ORD_INV_200245,UTR_HDFC_800245,Vikram Malhotra,Debit Card,33725.02,32929.11,32929.11,2026-03-09 00:45:00,2026-03-10 00:45:00,MATCHED
TXN_RZP_100246,ORD_INV_200246,UTR_HDFC_800246,Deepika Sen,Credit Card,35467.8,34630.76,34630.76,2026-03-09 01:30:00,2026-03-10 01:30:00,MATCHED
TXN_RZP_100247,ORD_INV_200247,UTR_HDFC_800247,Neha Gupta,Wallet,37430.6,36547.24,36547.24,2026-03-09 02:15:00,2026-03-10 02:15:00,MATCHED
TXN_RZP_100248,ORD_INV_200248,UTR_HDFC_800248,Aditya Joshi,NetBanking,33683.88,32888.94,32888.94,2026-03-09 03:00:00,2026-03-10 03:00:00,MATCHED
TXN_RZP_100249,ORD_INV_200249,UTR_HDFC_800249,Karan Singhania,UPI,43343.19,42320.3,42320.3,2026-03-09 03:45:00,2026-03-10 03:45:00,MATCHED
TXN_RZP_100250,ORD_INV_200250,UTR_HDFC_800250,Rohit Verma,Credit Card,43538.59,42511.08,42511.08,2026-03-09 04:30:00,2026-03-10 04:30:00,MATCHED
TXN_RZP_100251,ORD_INV_200251,UTR_HDFC_800251,Nikhil Chopra,Debit Card,35653.95,34812.52,34812.52,2026-03-09 05:15:00,2026-03-10 05:15:00,MATCHED
TXN_RZP_100252,ORD_INV_200252,UTR_HDFC_800252,Aarav Sharma,Debit Card,20656.2,20168.72,20168.72,2026-03-09 06:00:00,2026-03-10 06:00:00,MATCHED
TXN_RZP_100253,ORD_INV_200253,UTR_HDFC_800253,Aditya Joshi,Wallet,37070.93,36196.05,36196.05,2026-03-09 06:45:00,2026-03-10 06:45:00,MATCHED
TXN_RZP_100254,ORD_INV_200254,UTR_HDFC_800254,Neha Gupta,UPI,21401.44,20896.36,20896.36,2026-03-09 07:30:00,2026-03-10 07:30:00,MATCHED
TXN_RZP_100255,ORD_INV_200255,UTR_HDFC_800255,Rahul Dravid,Wallet,41216.18,40243.48,40243.48,2026-03-09 08:15:00,2026-03-10 08:15:00,MATCHED
TXN_RZP_100256,ORD_INV_200256,UTR_HDFC_800256,Sneha Kulkarni,UPI,40954.16,39987.65,39987.65,2026-03-09 09:00:00,2026-03-10 09:00:00,MATCHED
TXN_RZP_100257,ORD_INV_200257,UTR_HDFC_800257,Pooja Mehta,NetBanking,6591.04,6435.49,6435.49,2026-03-09 09:45:00,2026-03-10 09:45:00,MATCHED
TXN_RZP_100258,ORD_INV_200258,UTR_HDFC_800258,Priya Patel,Debit Card,5534.78,5404.15,5004.15,2026-03-09 10:30:00,2026-03-10 10:30:00,EXCEPTION
TXN_RZP_100259,ORD_INV_200259,UTR_HDFC_800259,Sneha Kulkarni,Wallet,17703.04,17285.25,17285.25,2026-03-09 11:15:00,2026-03-10 11:15:00,MATCHED
TXN_RZP_100260,ORD_INV_200260,UTR_HDFC_800260,Neha Gupta,Wallet,26574.75,25947.58,25947.58,2026-03-09 12:00:00,2026-03-10 12:00:00,MATCHED
TXN_RZP_100261,ORD_INV_200261,UTR_HDFC_800261,Rohit Verma,NetBanking,37574.4,36687.64,36687.64,2026-03-09 12:45:00,2026-03-10 12:45:00,MATCHED
TXN_RZP_100262,ORD_INV_200262,UTR_HDFC_800262,Rahul Dravid,NetBanking,1810.78,1768.04,1768.04,2026-03-09 13:30:00,2026-03-10 13:30:00,MATCHED
TXN_RZP_100263,ORD_INV_200263,UTR_HDFC_800263,Neha Gupta,Credit Card,20205.67,19728.82,19728.82,2026-03-09 14:15:00,2026-03-10 14:15:00,MATCHED
TXN_RZP_100264,ORD_INV_200264,UTR_HDFC_800264,Sneha Kulkarni,Debit Card,44148.42,43106.52,43106.52,2026-03-09 15:00:00,2026-03-10 15:00:00,MATCHED
TXN_RZP_100265,ORD_INV_200265,UTR_HDFC_800265,Neha Gupta,Wallet,3053.56,2981.5,2981.5,2026-03-09 15:45:00,2026-03-10 15:45:00,MATCHED
TXN_RZP_100266,ORD_INV_200266,UTR_HDFC_800266,Aditya Joshi,Credit Card,42723.33,41715.06,41715.06,2026-03-09 16:30:00,2026-03-10 16:30:00,MATCHED
TXN_RZP_100267,ORD_INV_200267,UTR_HDFC_800267,Varun Dhawan,UPI,29002.1,28317.65,28317.65,2026-03-09 17:15:00,2026-03-10 17:15:00,MATCHED
TXN_RZP_100268,ORD_INV_200268,UTR_HDFC_800268,Rahul Dravid,UPI,35480.38,34643.04,34643.04,2026-03-09 18:00:00,2026-03-10 18:00:00,MATCHED
TXN_RZP_100269,ORD_INV_200269,UTR_HDFC_800269,Sneha Kulkarni,Credit Card,3413.44,3332.88,3332.88,2026-03-09 18:45:00,2026-03-10 18:45:00,MATCHED
TXN_RZP_100270,ORD_INV_200270,UTR_HDFC_800270,Nikhil Chopra,Credit Card,36652.82,35787.81,35787.81,2026-03-09 19:30:00,2026-03-10 19:30:00,MATCHED
TXN_RZP_100271,ORD_INV_200271,UTR_HDFC_800271,Sneha Kulkarni,Debit Card,35562.94,34723.65,34723.65,2026-03-09 20:15:00,2026-03-10 20:15:00,MATCHED
TXN_RZP_100272,ORD_INV_200272,UTR_HDFC_800272,Rahul Dravid,UPI,38677.83,37765.03,37765.03,2026-03-09 21:00:00,2026-03-10 21:00:00,MATCHED
TXN_RZP_100273,ORD_INV_200273,UTR_HDFC_800273,Rohit Verma,Credit Card,36003.64,35153.96,35153.96,2026-03-09 21:45:00,2026-03-10 21:45:00,MATCHED
TXN_RZP_100274,ORD_INV_200274,UNKNOWN,Ananya Rao,UPI,1013.51,989.59,0.0,2026-03-09 22:30:00,,EXCEPTION
TXN_RZP_100275,ORD_INV_200275,UTR_HDFC_800275,Sneha Kulkarni,Wallet,1054.63,1029.74,1029.74,2026-03-09 23:15:00,2026-03-10 23:15:00,MATCHED
TXN_RZP_100276,ORD_INV_200276,UTR_HDFC_800276,Aditya Joshi,UPI,33467.71,32677.88,32677.88,2026-03-10 00:00:00,2026-03-11 00:00:00,MATCHED
TXN_RZP_100277,ORD_INV_200277,UTR_HDFC_800277,Tanvi Deshmukh,UPI,21614.38,21104.28,21104.28,2026-03-10 00:45:00,2026-03-11 00:45:00,MATCHED
TXN_RZP_100278,ORD_INV_200278,UTR_HDFC_800278,Neha Gupta,Wallet,20532.04,20047.48,20047.48,2026-03-10 01:30:00,2026-03-11 01:30:00,MATCHED
TXN_RZP_100279,ORD_INV_200279,UTR_HDFC_800279,Sneha Kulkarni,Wallet,32821.4,32046.81,31465.87,2026-03-10 02:15:00,2026-03-11 02:15:00,EXCEPTION
TXN_RZP_100280,ORD_INV_200280,UTR_HDFC_800280,Tanvi Deshmukh,Debit Card,29075.16,28388.99,28388.99,2026-03-10 03:00:00,2026-03-11 03:00:00,MATCHED
TXN_RZP_100281,ORD_INV_200281,UTR_HDFC_800281,Aarav Sharma,UPI,38181.88,37280.78,37280.78,2026-03-10 03:45:00,2026-03-11 03:45:00,MATCHED
TXN_RZP_100282,ORD_INV_200282,UTR_HDFC_800282,Rhea Kapoor,UPI,32158.72,31399.78,31399.78,2026-03-10 04:30:00,2026-03-11 04:30:00,MATCHED
TXN_RZP_100283,ORD_INV_200283,UTR_HDFC_800283,Varun Dhawan,UPI,14732.29,14384.6,14384.6,2026-03-10 05:15:00,2026-03-11 05:15:00,MATCHED
TXN_RZP_100284,ORD_INV_200284,UTR_HDFC_800284,Rohit Verma,UPI,12629.46,12331.4,12331.4,2026-03-10 06:00:00,2026-03-11 06:00:00,MATCHED
TXN_RZP_100285,ORD_INV_200285,UTR_HDFC_800285,Meera Nambiar,Wallet,17357.38,16947.74,16947.74,2026-03-10 06:45:00,2026-03-11 06:45:00,MATCHED
TXN_RZP_100286,ORD_INV_200286,UTR_HDFC_800286,Rahul Dravid,Wallet,20608.39,20122.03,20122.03,2026-03-10 07:30:00,2026-03-11 07:30:00,MATCHED
TXN_RZP_100287,ORD_INV_200287,UTR_HDFC_800287,Rahul Dravid,NetBanking,35761.74,34917.77,34905.27,2026-03-10 08:15:00,2026-03-11 08:15:00,EXCEPTION
TXN_RZP_100288,ORD_INV_200288,UTR_HDFC_800288,Ananya Rao,Wallet,19552.62,19091.18,19091.18,2026-03-10 09:00:00,2026-03-11 09:00:00,MATCHED
TXN_RZP_100289,ORD_INV_200289,UTR_HDFC_800289,Sneha Kulkarni,NetBanking,37294.27,36414.12,36414.12,2026-03-10 09:45:00,2026-03-11 09:45:00,MATCHED
TXN_RZP_100290,ORD_INV_200290,UTR_HDFC_800290,Manish Tiwari,NetBanking,14305.28,13967.67,13967.67,2026-03-10 10:30:00,2026-03-11 10:30:00,MATCHED
TXN_RZP_100291,ORD_INV_200291,UTR_HDFC_800291,Karan Singhania,Debit Card,42927.91,41914.81,41914.81,2026-03-10 11:15:00,2026-03-11 11:15:00,MATCHED
TXN_RZP_100292,ORD_INV_200292,UTR_HDFC_800292,Ishaan Khatter,UPI,37488.61,36603.88,36603.88,2026-03-10 12:00:00,2026-03-11 12:00:00,MATCHED
TXN_RZP_100293,ORD_INV_200293,UTR_HDFC_800293,Vikram Malhotra,NetBanking,33595.9,32803.03,32803.03,2026-03-10 12:45:00,2026-03-11 12:45:00,MATCHED
